t,x,y
3.497633333333332,-932.3829798630788,-2854.107635521317
3.5142888888888884,-841.7633688862329,-2879.1135947051507
3.5309333333333326,-744.5787270643866,-2905.061498215343
3.5475999999999988,-648.0679328952657,-2925.316027767728
3.5642444444444425,-548.9292590046566,-2942.2062636865967
3.5809111111111087,-443.9297750005287,-2957.06356667245
3.5975555555555547,-331.43684913748393,-2969.4304167267464
3.6142111111111097,-232.9845411935778,-2979.1525010112327
3.630866666666665,-116.31167774396431,-2980.5351153220836
3.64752222222222,-9.352695045739665,-2980.7942400956344
3.664177777777777,97.56870063705651,-2977.609173460438
3.680833333333332,185.75811998031668,-2970.5236619750094
3.697488888888889,291.9539438732686,-2960.972927193604
3.714144444444444,393.6291852627992,-2947.2265187556086
3.7308,502.43648246619455,-2931.415888268467
3.7474555555555535,602.1729818917017,-2910.9417101270383
3.764111111111111,691.9537700690419,-2888.072680458753
3.7807666666666666,767.184564903285,-2856.245862951616
3.7974222222222216,858.683839034559,-2831.218498942259
3.814077777777777,942.0712347180122,-2804.994508487046
3.830733333333332,1021.3869928807128,-2773.2752159091797
3.847388888888887,1090.7224324411525,-2744.5008373158753
3.864044444444444,1183.1367007125634,-2706.0641668049184
3.880699999999999,1245.799710002301,-2676.0270333626677
3.897355555555554,1268.3147564303001,-2663.1101694065865
3.914011111111111,1290.4796944562456,-2634.5607742790776
3.930666666666666,1351.615331420346,-2617.784102289391
3.947322222222221,1390.6391018744382,-2598.4079774792945
3.963977777777778,1414.4277271464473,-2582.3834824099486
3.980633333333333,1441.2449728928266,-2569.834747040747
3.997288888888888,1457.4776037404415,-2558.9523624693466
4.013944444444443,1468.696231191422,-2552.4724125274497
4.030599999999999,1474.93537107932,-2549.6117186319734
4.047255555555553,1473.2187749243133,-2552.6986751537124
4.063911111111111,1469.539140005433,-2554.5562332932477
4.080566666666666,1456.7802777663499,-2562.6081401742886
4.0972222222222205,1438.382677080832,-2571.1076461299663
4.113877777777776,1417.8207895296084,-2591.437705176808
4.130533333333331,1389.7176247488449,-2602.4145630041803
4.147188888888888,1352.9182855177394,-2632.4121582997805
4.163844444444445,1313.7591723678922,-2656.3063921955136
4.1805,1270.3754881573661,-2677.0137040554473
4.197155555555555,1213.739279488245,-2694.7391163301836
4.21381111111111,1156.689172367892,-2721.017060803937
4.230466666666666,1092.763458082178,-2749.3079941501283
4.24712222222222,1024.0558390345589,-2779.0229994780375
4.2637777777777774,947.810839034559,-2807.496123319582
4.280433333333333,878.7462187813951,-2846.108854794431
4.297088888888887,782.8755659970163,-2866.3740849897786
4.313744444444443,696.3915147102346,-2891.359877339505
4.330399999999998,603.8518891912993,-2914.5072050992667
4.347055555555555,496.8907182616124,-2933.7641857510152
4.363711111111112,398.8253931746867,-2950.909384472211
4.380366666666667,296.1769501456706,-2965.8677227727603
4.397022222222222,191.63819843099236,-2976.906005569468
4.413677777777777,95.92704744086382,-2982.9458059876833
4.430333333333332,0.3348373074434221,-2985.776402129545
4.446988888888889,-109.20217898345891,-2986.2737851474276
4.463644444444444,-214.5604496252347,-2982.4082187221775
4.480299999999999,-322.8455586359901,-2976.064914791995
4.496955555555554,-427.97507005635,-2965.6087280637657
4.51361111111111,-530.2056131106553,-2948.424268821259
4.530266666666664,-634.4778117590918,-2934.986633268896
4.546922222222221,-731.9152720765521,-2913.769022437773
4.563577777777777,-822.2321407634208,-2891.5813418203797
4.580233333333333,-907.5244165564952,-2867.5014389728085
4.596888888888889,-998.0452060960822,-2838.406925320047
4.613544444444444,-1055.0460657273456,-2785.308946385371
4.630199999999999,-1123.4672412257446,-2757.5950482107073
4.646855555555556,-1193.9988406085877,-2728.0114082384225
4.663511111111111,-1252.4888714659317,-2703.4651768038775
4.680166666666666,-1316.0322001811273,-2672.882271842953
4.69681111111111,-1362.1578451759674,-2644.4529706863586
4.7134777777777765,-1421.9251681596857,-2620.3878069084185
4.730122222222223,-1464.4751400633506,-2597.4252206082583
4.746788888888888,-1500.3481351172986,-2576.650570791707
4.7634333333333325,-1530.3544519791922,-2559.505126766616
4.780088888888888,-1554.4622314297148,-2545.2798911246746
4.7967444444444425,-1572.2286683267093,-2532.7830409354237
4.8134,-1585.493197274477,-2525.548618741528
4.830055555555555,-1593.209154748082,-2520.865779725442
4.84671111111111,-1597.132194673306,-2519.1636597057213
4.863366666666665,-1593.0757633647554,-2521.5028161721793
4.8800222222222205,-1581.3812475121417,-2527.3356229448773
4.896677777777775,-1565.2048969467494,-2536.0158831702984
4.913333333333334,-1544.716271057184,-2546.9642537887275
4.929988888888889,-1518.1378605666814,-2561.8523175378186
4.946644444444444,-1485.6046686474717,-2580.600836018058
4.963299999999999,-1447.9497122309922,-2599.337578685605
4.979955555555555,-1404.0623413817864,-2622.876612803593
4.996611111111109,-1355.7316088446646,-2646.9769134956814
5.0132666666666665,-1301.3584824685724,-2673.2763110680453
5.029922222222222,-1240.6776250177284,-2700.4158566208944
5.0465777777777765,-1170.2076582332006,-2728.5652513635728
5.063233333333332,-1099.7286471809798,-2757.854253454634
5.079888888888887,-1036.994001390973,-2783.1626520989576
5.096544444444444,-956.1158417393224,-2810.637430403808
5.113199999999999,-873.6316281324202,-2836.6392954260273
5.129855555555556,-804.234830181502,-2886.353808449232
5.146511111111111,-722.2995455808255,-2906.166549947782
5.163166666666666,-630.4949717762518,-2921.8900627135217
5.179822222222221,-532.8868636681436,-2938.599316179354
5.196477777777778,-430.5844825088493,-2954.766998135079
5.213133333333333,-318.853559872545,-2961.644100514868
5.229788888888888,-214.5852598665399,-2969.1003487938806
5.246444444444443,-128.7367925443882,-2978.9624511248057
5.263099999999999,-21.91404602291209,-2979.2229830537804
5.279755555555553,87.20726760598768,-2975.2747168203796
5.296411111111111,193.63364725373708,-2969.115007148358
5.313066666666666,294.3510894983806,-2960.2566533499466
5.3297222222222205,371.23433838772826,-2941.894714757673
5.346377777777776,483.6742008093031,-2929.4259478809854
5.363033333333333,571.1110608775623,-2908.0977212586413
5.379688888888888,660.6491723678921,-2886.0402389397213
5.396344444444445,750.5312236499437,-2862.0633283975603
5.413,840.4204901973496,-2838.4068146885966
5.429655555555555,909.673947142667,-2811.4856574022333
5.44631111111111,985.8006875194076,-2787.379797602692
5.462966666666666,1052.871809183813,-2760.514102150958
5.47962222222222,1117.649172367892,-2734.8286987943748
5.496277777777777,1173.1552974484855,-2708.0781932260015
5.512933333333333,1262.753250129865,-2669.0384156630835
5.529588888888887,1313.0765025416679,-2644.998998081592
5.546244444444443,1356.142568383115,-2622.58048126261
5.562899999999998,1390.5554736094011,-2607.9791925344725
5.5795555555555545,1376.3139972762576,-2615.318975905592
5.596211111111112,1395.7653275256077,-2605.2589704777492
5.612866666666667,1403.8799905786534,-2604.1986751537124
5.629522222222222,1419.6040480314853,-2604.1986751537124
5.646177777777777,1432.163965267301,-2574.3529194601306
5.6628333333333325,1431.9577123127958,-2574.3645969414224
5.679488888888887,1423.680895852741,-2587.893159914235
5.696144444444444,1413.005494206973,-2592.2002376537125
5.7128,1393.9044753981955,-2601.0320084870464
5.729455555555554,1374.4806117618316,-2616.853738444852
5.74611111111111,1347.5071142023442,-2632.556526393382
5.762766666666665,1309.987683694753,-2653.7820084870464
5.77942222222222,1271.245568764289,-2667.9717843974104
5.7960777777777786,1220.0013562759389,-2706.432634465137
5.812733333333334,1169.9186427728766,-2716.442096206344
5.8293888888888885,1114.9103272235354,-2740.6236751537126
5.846044444444444,1055.3967213875,-2764.0239346692833
5.862699999999999,990.993805136254,-2793.1934119958178
5.879355555555556,921.1537511224712,-2820.072506929414
5.896011111111111,837.9393684463237,-2847.8718017686997
5.912666666666666,754.3423291007841,-2873.2228916779295
5.92931111111111,667.1692873104209,-2898.051774884171
5.945966666666667,578.0045182798419,-2918.458790760649
5.962622222222223,483.16066662076605,-2937.5558180108555
5.979277777777777,391.45282533592876,-2953.9439828795967
5.9959333333333324,273.705387728146,-2965.873320543784
6.012588888888888,185.396085948139,-2976.510227500283
6.029244444444442,89.08127113332444,-2981.2633709549127
6.0459,-11.810287091567034,-2984.462898027613
6.062555555555555,-120.08201042780661,-2983.8021234295747
6.07921111111111,-224.68416096544092,-2982.0844716988186
6.095866666666665,-325.41207615978715,-2974.2427227727603
6.11252222222222,-427.33814020419527,-2963.191454937106
6.129177777777777,-535.1578451759672,-2946.7067072822265
6.145833333333334,-626.3304194688424,-2929.849837944411
6.162488888888889,-722.0223052953379,-2907.758050153713
6.179144444444444,-805.6419446066018,-2892.3255095352642
6.195799999999999,-880.4601349914149,-2870.1630626181004
6.212455555555555,-956.6286910116658,-2845.0816231305917
6.229111111111109,-1030.233180573284,-2820.293056189709
6.2457666666666665,-1089.4035438005421,-2769.5945222202918
6.262422222222222,-1152.6723592345204,-2744.678285904408
6.279077777777776,-1222.4919211065344,-2713.6596495509284
6.295733333333332,-1278.8818353840456,-2687.270744979149
6.312388888888887,-1327.5797768318293,-2663.8988285279456
6.329044444444442,-1374.5466205123666,-2640.692846677443
6.345700000000001,-1412.395272076552,-2620.086210970332
6.362355555555556,-1449.9349144313842,-2600.426604942045
6.379011111111111,-1480.535799583687,-2583.376543056378
6.395666666666666,-1503.039493905924,-2570.3941258698037
6.412322222222222,-1519.9727112886173,-2562.896043574766
6.428977777777776,-1530.899004715441,-2554.8870365625944
6.445633333333333,-1538.384160965441,-2550.814088407622
6.462288888888889,-1538.284270976442,-2550.5957488166796
6.478944444444443,-1534.3929748936237,-2551.9836609894064
6.495599999999999,-1523.8758209494024,-2557.1008490667564
6.512255555555553,-1507.7780523681558,-2564.94178599266
6.52891111111111,-1487.670912682811,-2577.6228256391496
6.545566666666666,-1460.10806033651,-2590.981534492683
6.56222222222222,-1427.9969362958373,-2607.507239385451
6.578877777777778,-1391.2269931332733,-2625.0232431477025
6.595533333333333,-1348.2459724709488,-2646.806476572153
6.612188888888888,-1300.5729423967755,-2670.852800926159
6.628844444444445,-1246.8779935645598,-2694.920285959115
6.6455,-1189.3395494366189,-2719.5383147933526
6.662155555555555,-1123.826096449312,-2745.62294877531
6.67881111111111,-1052.5219403453978,-2773.6107337812946
6.695466666666666,-981.3041609654408,-2799.3617836080257
6.71212222222222,-907.7841609654408,-2823.354585025777
6.728777777777777,-862.9657494130943,-2870.1299118274865
6.745433333333333,-777.3116956506065,-2891.9483847936663
6.762088888888887,-687.7129034804109,-2912.783361109958
